comments,labels
ශ්‍රී ලංකා පිළිතුරු ඉනිම ටී.එම් ඩිල්ෂාන් සහ ලහිරු තිරිමාන්න ආරම්භ කළේය.,3
ඔවුන් දෙදෙනා ශ්‍රී ලංකා පළමු කඩුල්ලට ලකුණු 100ක සබඳතාවක් ගොඩනැගුවේය.,3
පළමු කඩුල්ල ලෙස ඩිල්ෂාන් ලකුණු 44කට දැවී ගියේය.,3
25 වියැති ලහිරු තිරිමාන්න සිව්වැනි එක්දින ශතකය අද වාර්තා කළේ ය.,3
හතරේ පහර 13ක් සහ හයේ පහර 2ක් ද සමගින් නොදැවී ලකුණු  139ක් රැස් කළ තිරිමාන්න අද වාර්තා අතරට එක් වූයේ ලෝක කුසලාන තරගයකදී ශතකයක් රැස් කළ ලාබාලතම ශ්‍රී ලංකා ක්‍රීඩකයා ලෙසින් ය.,3
කුමාර් සංගක්කාර 23 වැනි එක්දින ශතකය අද වාර්තා කළේය.,3
පන්දු 86කින් හතරේ පහර 11ක් සහ හයේ පහර 2ක් ද සහිතව ඔහු නොදැවී රැස් කළ ලකුණු සංඛ්‍යාව 117කි.,3
ශ්‍රී ලංකාව ජයග්‍රහණය කරා රැගෙන ගිය තිරිමාන්න සහ  සංගක්කාර යුගලය දෙවැනි කඩුල්ලට ලකුණු 212ක නොබිඳුනු සබඳතාවක් ගොඩනැගුවේය.,3
පන්දුවාර 47යි පන්දු 2ක් අවසානයේ එක් කඩුල්ලක් පමණක් දැවී ශ්‍රී ලංකාව තරගය ජය ගත්තේය.,3
ජෝ රූට්ගේ විශිෂ්ට පිතිහරඹය හේතුවෙන් එංගලනත්ය සමග පැවැත්වෙන තරගය ජයග්‍රහණය කිරීම සඳහා ශ්‍රී ලංකාවට ලකුණු 310ක දැවැන්ත ඉලක්කයක් හිමිව තිබේ.,3
දක්ෂ පිතිහරඹයක නිරත වූ ජෝ රූට් පන්දු 108කදී ලකුණු 121ක් ලබා ගත්තේය.,3
ඊට හතරේ පහර 14ක් සහ හයේ පහර 2ක් අතුළත් විය.,3
අවසන් පන්දුවාර 10දී එංගලන්ත කණ්ඩායම ලකුණු 106ක් ලබා ගැනිම විශේෂත්වයකි.,3
වේගවත් ඉනිමක් ක්‍රීඩා කළ ජොස් බට්ලර් පන්දු 19කදී ලකුණු 39ක් ලබා ගත්තේය.,3
ඊට හතරේ පහර 6ක් සහ එක් හයේ පහරක් ඇතුළත් විය.,3
ලෝක කුසලාන ක්‍රිකට් තරගාවලියේ ශ්‍රී ලංකාව සහ එංගලන්තය අතර තරගය පැවැත්වෙන්නේ නවසීලන්තයේ වෙලිංටන්හිදී ය.,3
තරගයේ කාසියේ වාසිය හිමි කරගත් එංගලන්ත කණ්ඩායම ප්‍රථමයෙන් පන්දුවට පහරදීමට තීරණය කළේය.,3
එංගලන්ත ඉනිමේ පළමු කඩුල්ලේ සබඳතාවය ලකුණු 62කි.,3
පළමු කඩුල්ල ලෙස මොයින් අලී ලකුණු 15කට දැවී ගියේය.,3
ඉයන් බෙල් ලබාගත් ලකුණු ගණන 49කි.,3
සිය 4වන ශතකයක් ලබාගත් ජෝ රූට් ලකුණු 2දී ලබාදුන් උඩ පන්දුවක් මහේල ජයවර්ධන අතින් අද ගිලිහි ගියේය.,3
නායක ඉයන් මෝගන් ලබාගත් ලකුණු ගණන 27කි.,3
තරගයේ 49 වෙනි පන්දුවාරය ක්‍රියාත්මක කරමින් සිටි රංගන හේරත් ආබාධයකට ලක්විය.,3
ඒ ඔහුගේ අතේ ඇඟිල්ලක පන්දුව වැදීම හේතුවෙනි.,3
අනතුරුව හේරත් ක්‍රීඩා පිටියෙන් ඉවත්ව ගියේය.,3
ඇන්ජලෝ මැතිව්ස් පන්දුවාර 10කදී නිලකුණු පන්දුවාරයක් සමග ලකුණු 43කට එක් කඩුල්ලක් දවා ගත්තේය.,3
එක්දින ක්‍රිකට් තරගයකදී පිතිකරුවෙකු රැස් කළ වේගවත් ම ලකුණු 150 වාර්තා කිරීමට දකුණු අප්‍රිකාවේ ඒබී ඩිවිලියර්ස් අද සමත් විය.,3
"ඔහු ලකුණු 150 රැස් කළේ, පන්දු 64කදී ය.",3
"මේ අතර, ලෝක කුසලාන එක්දින ක්‍රිකට් තරගයකදී රැස් කළ දෙවන වේගවත් ම ශතකය රැස් කිරීමට ද ඒබී ඩිවිලියර්ස් අද සමත් විය.",3
"ඔහු බටහිර ඉන්දීය කොදෙව් කණ්ඩායමට එරෙහිව එම ශතකය රැස් කළේ, පන්දු 52කට මුහුණ දෙමිනි.",3
ඔහු ලකුණු 100 සිට 150 දක්වා වන ලකුණු 50 පන්දු 12කදී රැස් කිරීම විශේෂත්වයකි.,3
"එහිදී, ජේසන් හෝල්ඩර්ගේ අවසන් පන්දු වාර දෙක තුළදී ලකුණු 34 සහ 30 බැගින් ලකුණු 64ක් රැස් කිරීම කැපී පෙනිණි.",3
ඒබී ඩිවිලියර්ස් අද තරගයේදී පන්දු 66කදී ලකුණු 162ක් රැස් කළේ ය.,3
"මේ අතර, ඔස්ට්‍රේලියාවේදී එක්දින ක්‍රිකට් කණ්ඩායමක් ඉනිමකදී රැස් කළ වැඩි ම ලකුණු සංඛ්‍යාව ද අද වාර්තා විය.",3
"ඒ, දකුණු අප්‍රිකාව කඩුලු 5කට ලකුණු 408ක් රැස් කිරීම හේතුවෙනි.",3
බංග්ලාදේශයට එරෙහිව පැවැත්වෙන එක්දින ක්‍රිකට් තරගයේදී තිලකරත්න ඩිල්ෂාන් වාර්තා 3ක් පිහිටුවීමට සමත් විය.,3
"ඒ, ලෝක කුසලාන තරගයකදී වැඩි ම ලකුණු රැස් කළ ශ්‍රී ලාංකික ක්‍රීඩකයා සහ ලෝක කුසලාන තරගයකදී ලකුණු 150ක් රැස් කළ පළමු ශ්‍රී ලාංකික ක්‍රීඩකයා බවට පත්වෙමිනි.",3
"මීට පෙර ශ්‍රී ලංකාව වෙනුවෙන් ලෝක කුසලාන තරගයකදී වැඩි ම ලකුණු රැස් කර සිටියේ, අරවින්ද ද සිල්වා ය.",3
1996 වසරේ කෙන්යාවට එරෙහිව අරවින්ද ද සිල්වා ලකුණු 145ක් රැස් කළේ ය.,3
"මේ අතර, ශ්‍රී ලංකාව වෙනුවෙන් දෙවන කඩුල්ල සඳහා වාර්තා කළ හොඳ ම ලකුණු සබඳතාව අද ගොඩ නැගිණි.",3
"ඒ, තිලකරත්න ඩිල්ෂාන් සහ කුමාර් සංගක්කාර අතර ය.",3
ඔවුන් දෙදෙනා දෙවන කඩුල්ල වෙනුවෙන් ලකුණු 210ක සබඳතාවක් ගොඩ නැගූහ.,3
"මීට පෙර 2012 වසරේදී ඉන්දියාවට එරෙහිව ලකුණු 200ක සබඳතාවක් පවත්වා ගනිමින් එම වාර්තාවට හිමිකම් කීවේ ද, තිලකරත්න ඩිල්ෂාන් සහ කුමාර් සංගක්කාර යි.",3
